Name,URL,Price,Ratings,Reviews,Description,ASIN,Manufacturer
        Dyazo 13.3 inch Laptop Bag Sleeve Sleeve Bag Cover for 13 inch Apple Mac Book Air Pro Retina 13 13.3 inch MacBook 13.3 inch and All Other laptops & Notebooks with Front Packet and Handle (Grey)       ,https://www.amazon.in/Dyazo-13-3-MacBook-laptops-Notebooks/dp/B09X643Z2W/ref=sxin_14_trfobq2a_0_B09X643Z2W?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09X643Z2W&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&sprefix=ba%2Caps%2C283&sr=1-1-b004551b-c118-419d-8e9d-9986d39b90c2,339,4.5,129," 
 About this item    Innovative Design: This Laptop Sleeve Is Made Of Fluffy Fleece As A Internal Material And Oxford Fabric Which Helps In Keeping Your Devices Safe And Provide All Around Protection    Laptop Sleeve With Handle : Makes It Easy To Carry Now No Worry Ever You Travelling Dyazo Laptop Sleeve Will Protect Your Laptop While You Travel ,Go To College ,Office ,Ect    The Slim Design Makes It Easy To Carry In Your Laptop With The Sleeve In Your Backpack ,Breifcase ,Bag    Designed For Most 13.3 Inch Laptops & Notebooks Maximum Fit Size And Easy To Use, Practical Design And Exquisite Workmanship.    Inner Dimension: 34cm X 25cm X 2.5cm, External Dimension: 35.5cm X 25.5cm X 3.0cm    
› See more product details ",NA,NA
"        Amazon Brand - Solimo 5-Piece Tote Diaper Bag, Green       ",https://www.amazon.in/Amazon-Brand-Solimo-5-Piece-Diaper/dp/B08FTH4GKR/ref=sxin_14_trfobq2a_1_B08FTH4GKR?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTH4GKR&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&sprefix=ba%2Caps%2C283&sr=1-2-b004551b-c118-419d-8e9d-9986d39b90c2,"1,079",4.2,51,"   5-piece tote diaper bag which includes a big and small bag, a bottle bag, changing pad which takes care of all your requirements while travelling with a child    Made using 100% polyester fabric which is sturdy and durable    Equipped with robust zipper closure for easy access and secure storage    Free from harmful chemicals such as Azo dye and formaldehyde makes it safe to store baby products    quality materials and stitching; tested in a NABL accredited lab against 72 parameters for quality, performance and safety    Ample storage capacity for storing diapers, clothes, toys, towels, baby powder, milk bottle and more    Water-resistant fabric prevents the bag from ruining in case of accidental spills    
   Padded tote-style shoulder straps for comfort and ease of carrying 1-year limited warranty against manufacturing defects Package Contents: 1 x 5-piece Tote Diaper Bag; Colour: Green   Show More  ",NA,NA
NA,https://www.amazon.in/Amazon-Brand-Aw-19-Womens-Sling/dp/B07XH3TFVK/ref=sxin_14_trfobq2a_2_B07XH3TFVK?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07XH3TFVK&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=1-3-b004551b-c118-419d-8e9d-9986d39b90c2,749,4.1,187,NA,NA,Manufacturer
        AmazonBasics Set of 3 (55 cm + 68 Cm + 78 Cm) Black Hardsided Trolley       ,https://www.amazon.in/AmazonBasics-Hardside-Suitcase-Wheels-Black/dp/B0713ZQ4DQ/ref=sxin_14_trfobq2a_3_B0713ZQ4DQ?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0713ZQ4DQ&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-4-b004551b-c118-419d-8e9d-9986d39b90c2,"11,389",4.2,"1,263","   Hardside spinner set - ideal for trips of any duration    Interior capacity: 39 Liters (21-inch); 69 Liters (26-inch); 105 Liter (30-inch)    Fully-lined interior with handy divider and zippered pocket for easy organizing    Expandable for up to 15% additional packing capacity    Telescoping handle    4 wheel spinners for smooth-rolling mobility in any direction    3 year limited warranty    For customer service and warranty related queries please contact_us: [ 18004190416 ] (available Monday to Saturday from 9:30 AM to 6:00 PM except national holidays)    
",B0713ZQ4DQ,AmazonBasics
"        AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Purple Mod Dot (Includes 1 bedsheet, 1 Comforter, 4 Pillowcases, 1 Fitted Sheet)       ",https://www.amazon.in/AmazonBasics-7-Piece-Bed-Bag-Pillowcases/dp/B00U2WG6CW/ref=sxin_14_trfobq2a_4_B00U2WG6CW?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B00U2WG6CW&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&sprefix=ba%2Caps%2C283&sr=1-5-b004551b-c118-419d-8e9d-9986d39b90c2,"3,429",4.6,"1,075"," 
 About this item    Includes 86 x 90 inch (218.44 cm X 228.6 cm) comforter, 90 x 102 inch (228.6 cm X 259.08 cm) bedsheet, 60 x 80 inch (152.4 cm X 203.2 cm) fitted sheet with elastic, two 20 x 26 inch (50.8 cm X 66.04 cm) decorative pillowcases and two 20 x 32 inch (50.8 cm X 81.28 cm) queen pillowcases    All pieces of set conveniently complement each other to produce a complete and stylish bedding design    Fabric is made of 100% polyester microfiber for a soft and gentle texture    Comforter filling is 100% polyester for cozy warmth    Made in OEKO-TEX Standard 100 factory, an independent certification system that ensures textiles meet high safety and environmental standards.    1 year limited warranty    For customer service and warranty related queries please contact_us: (available Monday to Saturday from 9:30 AM to 6:00 PM except national holidays)    
",NA,NA
        Murano Ascent 29 LTR Laptop Backpack for 15.6 inch Laptop and Nylon Water Resistance Backpack- Red       ,https://www.amazon.in/MURANO-Ltrs-Laptop-Backpack-9050035_D/dp/B076YDYT9K/ref=sxin_14_trfobq2a_5_B076YDYT9K?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B076YDYT9K&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&sprefix=ba%2Caps%2C283&sr=1-6-b004551b-c118-419d-8e9d-9986d39b90c2,"1,465",4.0,88,"   Durable Quality and Stylish Design, Designed for 18.5 inch laptops, High Quality Nylon Material    The classy and affordable bag is very comfortable to carry and is highly durable for all.    The shoulder straps are also heavily padded to feel extremely comfortable even when the bag is fully loaded    Perfect fit for carrying your laptop, it also means a stylish accessory for your daily lifestyle.    Dimension: 11.75X7X18.5 (inches) (LxWxH) in inches: Weight: 600 gm    
",B076YDYT9K,Avon Lifestyle Pvt Ltd
        AmazonBasics Slim Carry On Laptop Travel Weekender Backpack - Green       ,https://www.amazon.in/AmazonBasics-Slim-Carry-On-Backpack/dp/B079LMPPKG/ref=sxin_14_trfobq2a_6_B079LMPPKG?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B079LMPPKG&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-7-b004551b-c118-419d-8e9d-9986d39b90c2,"4,269",4.2,223,"   Slim backpack with comfortable fully vented and well-padded back panel; ideal for weekend trips; stylish Green color    Dedicated laptop sleeve and top-load, fleece-lined tablet pocket for transporting electronics    Front storage pocket keeps smaller items neatly organized and easy to access    Zippered side-mounted water-bottle pocket (there when you need it, out of the way when you don’t)    Low-profile top and side grab handles; vertical and horizontal luggage-handle pass-thru panels for convenient transport    
",B079LMPPKG,AmazonBasics
"        AmazonBasics Bed-in-a-Bag - Soft, Easy-Wash Microfiber - 8-Piece Full/Queen, Navy Nautical Knot       ",https://www.amazon.in/AmazonBasics-8-Piece-Bed-Bag-Microfiber/dp/B07K6L8ZLK/ref=sxin_14_trfobq2a_7_B07K6L8ZLK?content-id=amzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868%3Aamzn1.sym.44400834-8e6b-47a8-9801-f597f2a98868&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07K6L8ZLK&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=BQDpC&pd_rd_wg=N3Aeo&pf_rd_p=44400834-8e6b-47a8-9801-f597f2a98868&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&sprefix=ba%2Caps%2C283&sr=1-8-b004551b-c118-419d-8e9d-9986d39b90c2,"3,589",4.4,163," 
 About this item    Includes 90 x 90 inch comforter, 90 x 102 inch flat sheet, 60 x 80 inch fitted sheet, 2x 20 x 26 inch shams, 2x 20 x 30 inch pillowcases and 1x 60 x 80 x 16 inch bedskirt    All pieces of set conveniently complement each other to produce a complete and stylish bedding design    Fabric is made of 100% polyester microfiber for a soft and gentle texture    Comforter filling is 100% polyester for cozy warmth    Made in OEKO-TEX Standard 100 factory, an independent certification system that ensures textiles meet high safety and environmental standards.    
",NA,NA
        Genie Flamenco2 Casual Backpacks for Women       ,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08YF9VHTY&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=Tio3P&pd_rd_wg=N3Aeo&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-1-b8003e8c-7dbe-4d7b-b373-a406a41b9947,649,4.5,753,"   Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant! Capacity: 13 liters, Weight: 355 g, Dimensions: 29 x 35.5 x 13 cm Warranty: 12 months    Spacious compartment with Tablet sleeves: To have entertainment & work, on the Go! One side pocket: For holding water bottle, clipping pens or pencil or storing other items. Easily accessible front pocket: To keep all your essentials such as wallet, ticket, cosmetics.    Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.    
",B08YF9VHTY,Safari
"        Genie Flamenco Laptop Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Sky Blue)       ",https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08YF1XJXY&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=Tio3P&pd_rd_wg=N3Aeo&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-2-b8003e8c-7dbe-4d7b-b373-a406a41b9947,699,4.4,662,"   ""Outer Material : Nylon Twill Colour : Sky blue The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.""    Dimensions (in cms): 34x14.5x40.5 Capacity: 20 Litres Weight: 400 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty    NUMBER OF COMPARTMENTS : 1 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. ONE SIDE POCKET : The backpack provides 1 exterior full fabric side pocket for holding water bottle,clipping pens or pencil or storing other items.    LAPTOP COMPARTMENT to accommodate laptop upto 15.6 inches    1 FRONT POCKET :It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc.    
",B08YF1XJXY,Safari
NA,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B085S444JV&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=Tio3P&pd_rd_wg=N3Aeo&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=1-3-b8003e8c-7dbe-4d7b-b373-a406a41b9947,548,4.3,"6,593","  30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  ",None,NA
"        Artistix Archer Expandable | Multifunctional Laptop Bag with USB Charging | Travel Bag Pack | Anti Theft Backpack for Office, Business (35 Litre, 15.6 Inch)       ",https://www.amazon.in/Artistix-Expandable-Multifunctional-Charging-Backpack/dp/B09H4VCC42/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09H4VCC42&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=Tio3P&pd_rd_wg=N3Aeo&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=A1VUWH3EQIJX98&sprefix=ba%2Caps%2C283&sr=1-4-b8003e8c-7dbe-4d7b-b373-a406a41b9947,"1,870",4.7,54,"   PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in black color. Premium quality smooth zippers, pullers, buckles.    EXPANDABLE DESIGN: This backpack has separate laptop compartment with a built in soft padded sleeves to protect 15.6 inch laptop. Another main spacious compartment enough to hold your clothings, folders, documents etc. Side pockets for water bottle, folding umbrella. This compartment can expand to 5-6 cm in length creating more space. FRONT ZIPPER POCKET: For mobile, glasses, passport, keys etc. SOFT HANDLE: For better comfort.    STORAGE CAPACITY & SIZE: The total capacity of the bag is 35-38 liters. Dimensions are 47 x 31 x 19 cms that can expand to 47 x 31 x 25 cms.    ANTI- THEFT DESIGN & TROLLEY CASE: One hidden zipper pocket equips on the back to pack your money, cards, and wallet. This invisible design increases the security of your belongings. Hidden Card Pocket at shoulder strap easy for taking.    USB FEATURE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.    
",B09H4VCC42,"Durant International. Address : GIDC Lodhika, Rajkot-360021, Gujarat. Customer Care : 9809804990"
NA,https://www.amazon.in/Fur-Jaden-resistant-Backpack-BM100_Black/dp/B07P7H7KXM/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07P7H7KXM&pd_rd_r=f0f584f2-ce52-4712-83d3-402059006f9b&pd_rd_w=Tio3P&pd_rd_wg=N3Aeo&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=WKVN3HF26A39CQAZMKDQ&qid=1658611231&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-5-b8003e8c-7dbe-4d7b-b373-a406a41b9947,799,4.1,427,NA,NA,Manufacturer
"        TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag , office bag , college bag ( LEGEND )       ",https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1658611231&sprefix=ba%2Caps%2C283&sr=8-6,699,3.9,482,"   ➧ Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    Style Name: Traditional Backpacks; Pocket Description: Utility Pocket    ➧ PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles.    Highly Water Resistant Material: This Backpack is water-resistant. The material is the reversed side of 1680D special polyester, which is waterproof, tear-resistant, anti-scratch and built for lasting durability.    
",B09QJ7ZF2Y,NA
        Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty       ,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1658611231&sprefix=ba%2Caps%2C283&sr=8-7,899,3.9,"7,242","   ?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner. Size: 20 inch X 13.5 inch X 9.5 inch. Capacity : 48 liters. Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects    ?MADE IN INDIA - This “MAKE IN INDIA” Product features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls    ?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 15.6"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft    ?1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: Mblue; Special Features: Laptop Compartment    Pattern Name: Solid; Age Range Description: Adult    
",B08YZ5XY31,"Akshaya Rubbers, Hebbal Industrial Area, Mysore"
